date,year,month,month_name,day,day_of_week,country,region,state,city,latitude,longitude,group_name,attack_type,target_type,weapon_type,killed,wounded,casualties,log_casualties,success,suicide,summary
2015-04-10,2015,4,April,10,Friday,Iraq,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Business,Explosives,3.0,13.0,16.0,2.833213344056216,1,1,"04/10/2015: A suicide bomber detonated inside a restaurant in Mushahidah, Saladin governorate, Iraq. In addition to the bomber, at least two people were killed and 13 others were injured in the blast; the victims included Iraqi Volunteer Forces members and civilians. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2015-04-10,2015,4,April,10,Friday,Iraq,Middle East & North Africa,Al Anbar,Albu Faraj,33.449772,43.29578,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Police,Incendiary,15.0,0.0,15.0,2.772588722239781,1,0,"04/10/2015: Assailants executed 15 people and set fire to an unknown number of houses in Albu Faraj, Al Anbar governorate, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2015-04-10,2015,4,April,10,Friday,Iraq,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,10.0,0.0,10.0,2.3978952727983707,1,1,"04/10/2015: Multiple suicide bombers and other assailants attacked Ramadi city, Al Anbar governorate, Iraq. At least 10 Iraqi Armed Forces soldiers and an unknown number of assailants were killed in the ensuing clash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2015-04-10,2015,4,April,10,Friday,Iraq,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,2.0,1.0,3.0,1.3862943611198906,1,0,"04/10/2015: Assailants attacked Al Qadisiyah neighborhood, Tikrit, Saladin governorate, Iraq. This was one of two coordinated incidents in Tikrit on the same day. At least four assailants were killed and one police officer was injured across both attacks. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL)."
2015-04-11,2015,4,April,11,Saturday,Iraq,Middle East & North Africa,Kirkuk,Shamsiyah,35.265597,44.31301,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,3.0,3.0,1.3862943611198906,1,0,"04/11/2015: Assailants fired a projectile that detonated in Shamsiyah village, Kirkuk, Iraq. At least three volunteer fighters were injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2015-04-12,2015,4,April,12,Sunday,Iraq,Middle East & North Africa,Saladin,Siniyah,34.933361,43.412552,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,3.0,0.0,3.0,1.3862943611198906,1,0,"04/12/2015: Assailants executed three civilians in Siniyah region, Saladin governorate, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2015-04-12,2015,4,April,12,Sunday,Iraq,Middle East & North Africa,Saladin,Mazrah,34.884941,43.492664,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,6.0,0.0,6.0,1.9459101490553132,1,1,"04/12/2015: Assailants attacked Mazrah area, Saladin governorate, Iraq. Security forces responded to the attack and killed six suicide bombers. There were no other reported casualties. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-11,2015,4,April,11,Saturday,Iraq,Middle East & North Africa,Saladin,Baiji,35.005104,43.49686,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Business,Explosives,18.0,0.0,18.0,2.9444389791664403,1,1,"04/11/2015: A suicide bomber detonated near the gates of the Baiji Oil Refinery outside of Bayji, Saladin governorate, Iraq. Following the blast, additional assailants then attacked the refinery. At least 18 assailants were killed and an unknown number of others were injured in the ensuing clash with security forces, which lasted until April 13, 2015. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-12,2015,4,April,12,Sunday,Iraq,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,15.0,0.0,15.0,2.772588722239781,0,0,"04/12/2015: Assailants attempted to attack al-Baghdadi town, Iraq. Security forces killed 15 assailants after intercepting them. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2015-04-12,2015,4,April,12,Sunday,Iraq,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Unknown,Explosives,1.0,0.0,1.0,0.6931471805599453,1,1,"04/12/2015: A suicide bomber driving an explosives-laden vehicle struck a roadside bomb near Kirkuk city, Kirkuk, Iraq. The assailant was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2015-04-13,2015,4,April,13,Monday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,5.0,25.0,30.0,3.4339872044851463,1,0,"04/13/2015: An explosives-laden vehicle detonated near a market in Amil area, Baghdad city, Baghdad governorate, Iraq. At least five people were killed and 25 others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-13,2015,4,April,13,Monday,Iraq,Middle East & North Africa,Saladin,Balad district,34.016389,44.145278,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,4.0,0.0,4.0,1.6094379124341003,1,0,"04/13/2015: Assailants attacked an Iraqi Army position in Al-Farhatiyah area, Balad district, Saladin governorate, Iraq. Two military officers and two soldiers were killed in the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-14,2015,4,April,14,Tuesday,Iraq,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,4.0,15.0,19.0,2.995732273553991,1,0,"04/14/2015: An explosives-laden vehicle detonated in a commercial area in Mahmudiyah district, Babil governorate, Iraq. At least four people were killed and 15 others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-14,2015,4,April,14,Tuesday,Iraq,Middle East & North Africa,Al Anbar,Fallujah district,33.35,43.783333,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,0.0,1.0,0.6931471805599453,0,1,"04/14/2015: A suicide bomber attempted to target security forces with an explosives-laden vehicle in Nadhaim At Taqsim area, Fallujah district, Al Anbar governorate, Iraq. Security forces killed the bomber before the explosives could detonate. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2015-04-14,2015,4,April,14,Tuesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,9.0,10.0,2.3978952727983707,1,0,"04/14/2015: An explosives-laden vehicle detonated in Waziriya area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and nine others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-14,2015,4,April,14,Tuesday,Iraq,Middle East & North Africa,Saladin,Baiji,35.005104,43.49686,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Business,Incendiary,10.0,0.0,10.0,2.3978952727983707,1,0,"04/14/2015: Assailants attacked the oil refinery near Baiji city, Saladin governorate, Iraq. A federal police commander and nine other guards were killed during the raid. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-15,2015,4,April,15,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Sufiyah,33.447155,43.340736,Islamic State of Iraq and the Levant (ISIL),Assassination,Government (General),Explosives,1.0,0.0,1.0,0.6931471805599453,0,0,"04/15/2015: An explosives-laden vehicle detonated at the residence of the Iraqi Minister of Electricity in Sufiyah area, Al Anbar governorate, Iraq. The minister was not harmed, although his adviser was killed in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2015-04-15,2015,4,April,15,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Albu Ghanim,33.453312,43.372253,Islamic State of Iraq and the Levant (ISIL),Hostage Taking (Kidnapping),Police,Firearms,14.0,0.0,14.0,2.70805020110221,1,0,"04/15/2015: Assailants attacked security forces and family clan members near a police station in Albu Ghanim, Al Anbar governorate, Iraq. At least nine police officers and four clan members were killed in the ensuing clash. This was one of four coordinated attacks on villages surrounding Ramadi city on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
